file,center_x_um,center_x_um_err,center_y_um,center_y_um_err,angle_deg,angle_deg_err,main_profile_length_um,main_profile_width_um,ortho_profile_length_um,ortho_profile_width_um,main_fwhm_um,main_fwhm_um_err,main_fwhm_gauss_um,main_fwhm_gauss_um_err,ortho_fwhm_um,ortho_fwhm_um_err,ortho_fwhm_gauss_um,ortho_fwhm_gauss_um_err,main_criteria,ortho_criteria,shot_number,center_x_um_centered,center_y_um_centered,center_x_um_err_total,center_y_um_err_total,ortho_fwhm_um_err_total,ortho_fwhm_gauss_um_err_total,main_fwhm_um_err_total,main_fwhm_gauss_um_err_total,fwhm_diff
spool 0.001_74_Spooled files.tif,358.839,0.197,273.924,0.042,1.1,0.075,113.75,1.625,12.025,3.25,31.122,0.205,32.155,0.195,3.62,0.253,3.847,0.068,Длина профиля оптимальна.; Ошибка FWHM (0.7%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.0%) в норме.,74,0.08690909090893228,0.27415454545450757,0.28963136943343915,0.2164285798130397,0.3302821977641079,0.22293795136739122,0.2951310389638631,0.2882747476972086,0.1043545454545427
spool 0.001_75_Spooled files.tif,358.522,0.199,272.871,0.042,1.683,0.071,113.75,1.625,12.025,3.25,30.031,0.198,32.265,0.177,3.939,0.274,3.969,0.069,Длина профиля оптимальна.; Ошибка FWHM (0.7%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.9%) в норме.,75,-0.230090909091075,-0.7788454545454897,0.2909954126096996,0.2164285798130397,0.34663140388587027,0.22324500030211045,0.2903124698663309,0.2764169498418816,0.017645454545457184
spool 0.001_76_Spooled files.tif,358.828,0.196,273.123,0.042,1.258,0.073,113.75,1.625,12.025,3.25,30.849,0.222,32.4,0.161,3.821,0.228,3.999,0.084,Длина профиля оптимальна.; Ошибка FWHM (0.7%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.0%) в норме.,76,0.07590909090890818,-0.5268454545454802,0.28895212433877226,0.2164285798130397,0.3115466741274721,0.22832724357791667,0.30718289366416435,0.2664551184719282,0.04764545454545743
spool 0.001_77_Spooled files.tif,358.777,0.209,273.877,0.04,1.213,0.064,113.75,1.625,12.025,3.25,28.391,0.213,32.149,0.202,3.727,0.291,3.784,0.046,Длина профиля чуть больше пятна. Рекомендуется увеличить.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.8%) в норме.,77,0.02490909090892046,0.22715454545453895,0.2979233628970533,0.2160493697280538,0.3602198358778835,0.21724025906790226,0.3007429636082768,0.2930551657280405,0.16735454545454287
spool 0.001_78_Spooled files.tif,358.427,0.198,274.08,0.042,1.414,0.073,113.75,1.625,12.025,3.25,31.046,0.492,32.538,0.214,3.795,0.251,3.936,0.071,Длина профиля оптимальна.; Ошибка FWHM (1.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.6%) в норме.,78,-0.32509090909104543,0.4301545454545135,0.2903124698663309,0.2164285798130397,0.32875268844511263,0.22387123566883105,0.535855699008501,0.301452036251025,0.015354545454542734
spool 0.001_79_Spooled files.tif,359.268,0.197,273.943,0.042,1.604,0.071,113.75,1.625,12.025,3.25,35.196,0.209,33.155,0.212,3.649,0.249,3.922,0.088,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.8%) в норме.,79,0.5159090909089059,0.293154545454513,0.28963136943343915,0.2164285798130397,0.327228253914434,0.22982891497783584,0.2979233628970533,0.30003554816036265,0.029354545454542524
spool 0.001_80_Spooled files.tif,359.049,0.199,272.579,0.041,1.761,0.07,113.75,1.625,12.025,3.25,31.939,0.182,33.203,0.197,4.138,0.278,4.14,0.058,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.7%) в норме.,80,0.2969090909089118,-1.0708454545454629,0.2909954126096996,0.21623674562823336,0.34980184413448895,0.2200939121372722,0.27964500739310416,0.28963136943343915,0.188645454545457
spool 0.001_81_Spooled files.tif,358.446,0.201,274.069,0.042,1.808,0.069,113.75,1.625,12.025,3.25,31.169,0.237,32.406,0.196,3.872,0.276,4.008,0.083,Длина профиля оптимальна.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.1%) в норме.,81,-0.30609090909104,0.4191545454545462,0.29236677335136646,0.2164285798130397,0.34821448872769395,0.22796124705723403,0.31819228488429646,0.28895212433877226,0.05664545454545733
spool 0.001_82_Spooled files.tif,359.096,0.203,273.534,0.041,1.333,0.068,113.75,1.625,12.025,3.25,30.924,0.173,32.388,0.206,3.829,0.285,3.831,0.074,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.4%) в норме.,82,0.3439090909089373,-0.11584545454547879,0.2937453491715048,0.21623674562823336,0.3553903912036583,0.22484067728035623,0.2738728357466094,0.2958265203795787,0.12035454545454272
spool 0.001_83_Spooled files.tif,359.556,0.198,273.504,0.042,1.908,0.072,113.75,1.625,12.025,3.25,32.415,0.246,32.984,0.216,3.811,0.255,3.815,0.058,Длина профиля оптимальна.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.7%) в норме.,83,0.8039090909089168,-0.1458454545454515,0.2903124698663309,0.2164285798130397,0.3318167116947085,0.2200939121372722,0.32495127351633707,0.3028751065371489,0.13635454545454273
spool 0.001_84_Spooled files.tif,357.953,0.205,273.258,0.041,1.187,0.066,113.75,1.625,12.025,3.25,29.743,0.168,32.802,0.212,3.756,0.297,4.01,0.075,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.9%) в норме.,84,-0.7990909090910918,-0.39184545454548925,0.2951310389638631,0.21623674562823336,0.3650840042509248,0.22517177922619275,0.2707421839312989,0.30003554816036265,0.05864545454545711
spool 0.001_85_Spooled files.tif,358.561,0.199,274.16,0.042,1.437,0.071,113.75,1.625,12.025,3.25,33.309,0.196,32.639,0.229,3.903,0.26,3.992,0.078,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.7%) в норме.,85,-0.19109090909108772,0.5101545454545544,0.2909954126096996,0.2164285798130397,0.3356744407307314,0.22618870475753047,0.28895212433877226,0.3122792502871257,0.040645454545457316
spool 0.001_86_Spooled files.tif,358.911,0.2,273.856,0.041,0.681,0.071,113.75,1.625,12.025,3.25,32.617,0.21,32.659,0.22,3.805,0.298,3.986,0.074,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.8%) в норме.,86,0.158909090908935,0.20615454545452394,0.2916801847227358,0.21623674562823336,0.365897977802405,0.22484067728035623,0.2986257359302599,0.3057406256287988,0.03464545454545753
spool 0.001_87_Spooled files.tif,358.449,0.201,274.115,0.041,1.304,0.07,113.75,1.625,12.025,3.25,31.17,0.279,32.26,0.178,3.708,0.276,3.871,0.061,Длина профиля оптимальна.; Ошибка FWHM (0.9%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.4%) в норме.,87,-0.3030909090910541,0.4651545454545385,0.29236677335136646,0.21623674562823336,0.34821448872769395,0.22090344080590799,0.3505971051789922,0.2770583515432973,0.08035454545454268
spool 0.001_88_Spooled files.tif,357.301,0.208,274.069,0.04,1.526,0.066,113.75,1.625,12.025,3.25,31.552,0.205,32.976,0.202,3.895,0.266,3.852,0.067,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.8%) в норме.,88,-1.4510909090910786,0.4191545454545462,0.2972226945572785,0.2160493697280538,0.3403429596155756,0.22263497065800175,0.2951310389638631,0.2930551657280405,0.09935454545454281
spool 0.001_89_Spooled files.tif,358.501,0.2,273.58,0.041,1.535,0.07,113.75,1.625,12.025,3.25,29.716,0.234,32.825,0.191,4.059,0.225,4.268,0.082,Длина профиля оптимальна.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (5.6%) в норме.,89,-0.25109090909109,-0.06984545454548652,0.2916801847227358,0.21623674562823336,0.3093579321108306,0.22759905570957295,0.3159641279637442,0.285584191018847,0.3166454545454571
spool 0.001_90_Spooled files.tif,359.339,0.193,273.983,0.042,1.351,0.075,113.75,1.625,12.025,3.25,31.4,0.232,32.185,0.229,3.898,0.241,4.18,0.071,Длина профиля оптимальна.; Ошибка FWHM (0.7%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.2%) в норме.,90,0.5869090909089323,0.3331545454545335,0.2869256526696233,0.2164285798130397,0.3211827052627356,0.22387123566883105,0.3144858186944036,0.3122792502871257,0.22864545454545704
spool 0.001_91_Spooled files.tif,358.292,0.2,274.717,0.042,1.696,0.071,113.75,1.625,12.025,3.25,30.573,0.286,31.995,0.216,3.758,0.343,3.831,0.054,Длина профиля оптимальна.; Ошибка FWHM (0.9%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (9.1%) в норме.,91,-0.4600909090910932,1.067154545454514,0.2916801847227358,0.2164285798130397,0.4033935177464919,0.2190738007153966,0.356192827215666,0.3028751065371489,0.12035454545454272
spool 0.001_92_Spooled files.tif,359.764,0.2,274.896,0.042,0.853,0.07,113.75,1.625,12.025,3.25,29.344,0.223,32.533,0.263,4.032,0.239,4.043,0.06,Длина профиля оптимальна.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (5.9%) в норме.,92,1.0119090909089437,1.2461545454545444,0.2916801847227358,0.2164285798130397,0.31968473557536226,0.2206293955027056,0.3079063658969871,0.3380034469645085,0.09164545454545747
spool 0.001_93_Spooled files.tif,359.394,0.202,273.511,0.041,1.61,0.069,113.75,1.625,12.025,3.25,32.123,0.19,32.326,0.166,4.009,0.268,4.004,0.06,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.7%) в норме.,93,0.6419090909089391,-0.1388454545454465,0.2930551657280405,0.21623674562823336,0.34190836515050244,0.2206293955027056,0.28491635642744223,0.2695057145217691,0.05264545454545688
spool 0.001_94_Spooled files.tif,358.426,0.207,273.891,0.04,1.168,0.066,113.75,1.625,12.025,3.25,32.073,0.22,32.893,0.24,3.643,0.377,3.885,0.075,Длина профиля оптимальна.; Ошибка FWHM (0.7%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (10.4%) в норме.,94,-0.32609090909107863,0.24115454545454895,0.2965237429952099,0.2160493697280538,0.432673468287448,0.22517177922619275,0.3057406256287988,0.32043303537539525,0.06635454545454289
spool 0.001_95_Spooled files.tif,358.817,0.198,273.612,0.042,1.638,0.073,113.75,1.625,12.025,3.25,31.359,0.186,32.958,0.215,3.843,0.231,3.914,0.09,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.0%) в норме.,95,0.06490909090894093,-0.03784545454544741,0.2903124698663309,0.2164285798130397,0.31374883292195577,0.23060210354610663,0.2822646456074322,0.302162754421999,0.03735454545454253
spool 0.001_96_Spooled files.tif,358.709,0.201,275.062,0.041,1.5,0.07,113.75,1.625,12.025,3.25,29.437,0.207,31.693,0.214,4.003,0.323,3.972,0.062,Длина профиля оптимальна.; Ошибка FWHM (0.7%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (8.1%) в норме.,96,-0.04309090909106317,1.4121545454545412,0.29236677335136646,0.21623674562823336,0.38653115030989327,0.22118166777535903,0.2965237429952099,0.301452036251025,0.020645454545457298
spool 0.001_97_Spooled files.tif,358.597,0.202,273.473,0.041,1.125,0.07,113.75,1.625,12.025,3.25,32.53,0.244,32.486,0.223,4.102,0.247,4.013,0.055,Длина профиля оптимальна.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.0%) в норме.,97,-0.15509090909108636,-0.17684545454545741,0.2930551657280405,0.21623674562823336,0.3257089654275567,0.21932243423756106,0.32343984009377896,0.3079063658969871,0.06164545454545722
spool 0.001_98_Spooled files.tif,358.438,0.204,272.97,0.041,1.633,0.069,113.75,1.625,12.025,3.25,31.548,0.192,32.001,0.167,3.746,0.29,3.952,0.083,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.7%) в норме.,98,-0.3140909090910782,-0.6798454545454433,0.29443731108656945,0.21623674562823336,0.3594124791376745,0.22796124705723403,0.286253960950568,0.27012280570120195,0.0006454545454572802
spool 0.001_99_Spooled files.tif,358.303,0.195,274.81,0.043,1.987,0.074,113.75,1.625,12.025,3.25,31.468,0.181,33.724,0.282,4.4,0.223,4.476,0.071,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (5.1%) в норме.,99,-0.4490909090910691,1.1601545454545317,0.2882747476972086,0.2166248604382454,0.3079063658969871,0.22387123566883105,0.27899521529927584,0.35298913603663395,0.5246454545454573
spool 0.001_100_Spooled files.tif,358.064,0.196,273.315,0.043,1.683,0.072,113.75,1.625,12.025,3.25,32.592,0.193,33.101,0.211,3.666,0.209,3.911,0.095,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (5.7%) в норме.,100,-0.688090909091045,-0.3348454545454729,0.28895212433877226,0.2166248604382454,0.2979233628970533,0.23259907600824492,0.2869256526696233,0.2993298016567834,0.040354545454542645
spool 0.001_101_Spooled files.tif,359.472,0.203,273.102,0.041,1.187,0.068,113.75,1.625,12.025,3.25,30.755,0.183,32.694,0.222,3.865,0.233,3.84,0.046,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.0%) в норме.,101,0.7199090909089136,-0.5478454545454952,0.2937453491715048,0.21623674562823336,0.31522425376212615,0.21724025906790226,0.28029686077423216,0.30718289366416435,0.11135454545454282
spool 0.001_102_Spooled files.tif,358.654,0.198,273.104,0.042,1.777,0.072,113.75,1.625,12.025,3.25,29.266,0.3,32.883,0.244,4.122,0.265,4.074,0.07,Длина профиля оптимальна.; Ошибка FWHM (1.0%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.4%) в норме.,102,-0.09809090909106999,-0.5458454545454856,0.2903124698663309,0.2164285798130397,0.3395619680704677,0.2235561006993307,0.3675286793705891,0.32343984009377896,0.12264545454545717
spool 0.001_103_Spooled files.tif,359.568,0.197,273.414,0.042,1.206,0.071,113.75,1.625,12.025,3.25,31.515,0.258,33.076,0.197,4.105,0.258,4.169,0.087,Длина профиля оптимальна.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.3%) в норме.,103,0.8159090909089173,-0.23584545454548334,0.28963136943343915,0.2164285798130397,0.33412771534233626,0.2294478811405529,0.33412771534233626,0.28963136943343915,0.21764545454545692
spool 0.001_104_Spooled files.tif,358.771,0.197,273.184,0.043,1.325,0.073,113.75,1.625,12.025,3.25,32.932,0.227,32.869,0.199,3.801,0.255,3.88,0.07,Длина профиля оптимальна.; Ошибка FWHM (0.7%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.7%) в норме.,104,0.018909090908948656,-0.4658454545454447,0.28963136943343915,0.2166248604382454,0.3318167116947085,0.2235561006993307,0.3108155886693737,0.2909954126096996,0.07135454545454278
spool 0.001_105_Spooled files.tif,358.867,0.201,274.151,0.041,1.594,0.07,113.75,1.625,12.025,3.25,31.03,0.172,32.085,0.19,3.816,0.236,3.825,0.063,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.2%) в норме.,105,0.1149090909089523,0.5011545454545399,0.29236677335136646,0.21623674562823336,0.3174481534989443,0.22146406065068278,0.2732422554435702,0.28491635642744223,0.1263545454545425
spool 0.001_106_Spooled files.tif,357.581,0.203,273.054,0.041,1.026,0.069,113.75,1.625,12.025,3.25,31.534,0.248,31.684,0.197,3.803,0.263,3.921,0.08,Длина профиля оптимальна.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.9%) в норме.,106,-1.171090909091049,-0.595845454545497,0.2937453491715048,0.21623674562823336,0.3380034469645085,0.2268861612348565,0.3264679619195263,0.28963136943343915,0.03035454545454286
spool 0.001_107_Spooled files.tif,359.69,0.199,273.974,0.042,1.36,0.072,113.75,1.625,12.025,3.25,34.333,0.159,32.588,0.228,3.692,0.221,3.748,0.071,Длина профиля оптимальна.; Ошибка FWHM (0.5%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.0%) в норме.,107,0.9379090909089314,0.32415454545451894,0.2909954126096996,0.2164285798130397,0.30646097656943094,0.22387123566883105,0.26525144704579706,0.3115466741274721,0.20335454545454246
spool 0.001_108_Spooled files.tif,357.798,0.203,274.129,0.041,1.235,0.069,113.75,1.625,12.025,3.25,32.119,0.195,32.147,0.186,3.673,0.268,3.828,0.077,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.3%) в норме.,108,-0.9540909090910645,0.4791545454545485,0.2937453491715048,0.21623674562823336,0.34190836515050244,0.22584581058742112,0.2882747476972086,0.2822646456074322,0.12335454545454283
spool 0.001_109_Spooled files.tif,358.979,0.192,272.965,0.043,1.476,0.075,113.75,1.625,12.025,3.25,31.167,0.173,32.353,0.2,3.728,0.238,3.746,0.077,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.4%) в норме.,109,0.22690909090891864,-0.6848454545454956,0.286253960950568,0.2166248604382454,0.3189378155062352,0.22584581058742112,0.2738728357466094,0.2916801847227358,0.20535454545454268

# Итоговая статистика (относительно среднего)
,Среднее,Ст. откл.,Мин.,Макс.
"ΔX, мкм",-0.0000,0.5650,-1.4511,1.5849
"ΔY, мкм",-0.0000,0.6576,-1.7088,1.4272
FWHM орт. (прямое),3.8745,0.1699,3.4380,4.4000
FWHM орт. (Gauss),3.9514,0.1416,3.6150,4.4760
FWHM осн. (прямое),31.4204,1.2627,27.7500,35.1960
FWHM осн. (Gauss),32.5795,0.4796,31.0430,33.7240

# Тренды (мкм/шаг)
ΔX, мкм: -0.00074
ΔY, мкм: 0.00188
FWHM орт. (прямое): -0.00040
FWHM орт. (Gauss): -0.00018
FWHM осн. (прямое): 0.00212
FWHM осн. (Gauss): 0.00050

# Погрешность детектора (использована для свертки): 0.212 мкм
# Итоговые погрешности рассчитаны как sqrt(σ_det^2 + σ_fit^2)

# Файлы с FWHM орт. (Gauss), наиболее близкими к среднему
Имя файла,"FWHM орт. (Gauss), мкм","Отклонение от среднего, мкм"
spool 0.001_98_Spooled files.tif,3.9520,0.0006
spool 0.001_9_Spooled files.tif,3.9500,0.0014
spool 0.001_5_Spooled files.tif,3.9490,0.0024
